,principal_x,principal_y,principal_z,ncbi_id,sample_name,full_name
22287,10.924725,3.664556,8.567313,NC_019966,NC_019966 sample_7,Mycobacterium smegmatis JS623
22288,11.122807,3.950018,7.708126,NC_019966,NC_019966 sample_8,Mycobacterium smegmatis JS623
22289,11.330582,5.889558,5.067709,NC_019966,NC_019966 sample_9,Mycobacterium smegmatis JS623
22290,11.212113,7.027812,3.469500,NC_019968,NC_019968 sample_0,Prevotella dentalis DSM 3688 chromosome 2
22291,0.123080,9.136806,10.757415,NC_019968,NC_019968 sample_1,Prevotella dentalis DSM 3688 chromosome 2
22292,1.458905,12.274304,9.562815,NC_019968,NC_019968 sample_2,Prevotella dentalis DSM 3688 chromosome 2
22293,4.540132,13.435103,2.358088,NC_019968,NC_019968 sample_3,Prevotella dentalis DSM 3688 chromosome 2
22294,11.201538,7.526436,3.323512,NC_019968,NC_019968 sample_4,Prevotella dentalis DSM 3688 chromosome 2
22295,11.456627,5.586916,5.758650,NC_019968,NC_019968 sample_5,Prevotella dentalis DSM 3688 chromosome 2
22296,10.116596,8.603619,1.623266,NC_019968,NC_019968 sample_6,Prevotella dentalis DSM 3688 chromosome 2
22297,10.379045,8.739451,1.869790,NC_019968,NC_019968 sample_7,Prevotella dentalis DSM 3688 chromosome 2
22298,11.177868,4.363155,7.268254,NC_019968,NC_019968 sample_8,Prevotella dentalis DSM 3688 chromosome 2
22299,7.630255,11.114243,0.406022,NC_019968,NC_019968 sample_9,Prevotella dentalis DSM 3688 chromosome 2
22300,-0.310455,1.570662,4.401050,NC_019970,NC_019970 sample_0,Thermoanaerobacterium thermosaccharolyticum M0795
22301,-0.812171,2.762669,6.093642,NC_019970,NC_019970 sample_1,Thermoanaerobacterium thermosaccharolyticum M0795
22302,0.605921,8.617308,10.918985,NC_019970,NC_019970 sample_2,Thermoanaerobacterium thermosaccharolyticum M0795
22303,-0.990313,3.708144,7.285794,NC_019970,NC_019970 sample_3,Thermoanaerobacterium thermosaccharolyticum M0795
22304,-0.564284,5.036736,9.415915,NC_019970,NC_019970 sample_4,Thermoanaerobacterium thermosaccharolyticum M0795
22305,0.788470,8.493423,11.005396,NC_019970,NC_019970 sample_5,Thermoanaerobacterium thermosaccharolyticum M0795
22306,-0.230576,6.646457,10.239709,NC_019970,NC_019970 sample_6,Thermoanaerobacterium thermosaccharolyticum M0795
22307,-0.387034,1.560319,4.495664,NC_019970,NC_019970 sample_7,Thermoanaerobacterium thermosaccharolyticum M0795
22308,-0.380697,6.158361,9.825029,NC_019970,NC_019970 sample_8,Thermoanaerobacterium thermosaccharolyticum M0795
22309,0.407630,8.080330,10.795314,NC_019970,NC_019970 sample_9,Thermoanaerobacterium thermosaccharolyticum M0795
22310,5.331514,12.615394,1.546472,NC_019971,NC_019971 sample_0,Vibrio parahaemolyticus BB22OP chromosome 2
22311,5.834850,12.422821,1.417853,NC_019971,NC_019971 sample_1,Vibrio parahaemolyticus BB22OP chromosome 2
22312,4.932933,13.039012,2.223490,NC_019971,NC_019971 sample_2,Vibrio parahaemolyticus BB22OP chromosome 2
22313,2.270870,13.238989,8.706363,NC_019971,NC_019971 sample_3,Vibrio parahaemolyticus BB22OP chromosome 2
22314,2.614553,14.203715,5.558055,NC_019971,NC_019971 sample_4,Vibrio parahaemolyticus BB22OP chromosome 2
22315,3.515377,13.917913,3.669361,NC_019971,NC_019971 sample_5,Vibrio parahaemolyticus BB22OP chromosome 2
22316,3.619124,13.740579,3.559092,NC_019971,NC_019971 sample_6,Vibrio parahaemolyticus BB22OP chromosome 2
22317,-0.679871,2.385596,5.609121,NC_019971,NC_019971 sample_7,Vibrio parahaemolyticus BB22OP chromosome 2
22318,4.675735,13.112727,2.141686,NC_019971,NC_019971 sample_8,Vibrio parahaemolyticus BB22OP chromosome 2
22319,9.572608,9.442351,1.305278,NC_019971,NC_019971 sample_9,Vibrio parahaemolyticus BB22OP chromosome 2
22320,11.393997,4.692819,6.694830,NC_019973,NC_019973 sample_0,Mesorhizobium australicum WSM2073
22321,10.708278,3.212942,8.992068,NC_019973,NC_019973 sample_1,Mesorhizobium australicum WSM2073
22322,11.677371,5.689498,5.403029,NC_019973,NC_019973 sample_2,Mesorhizobium australicum WSM2073
22323,7.039064,11.569366,0.875077,NC_019973,NC_019973 sample_3,Mesorhizobium australicum WSM2073
22324,10.706219,3.356812,8.958132,NC_019973,NC_019973 sample_4,Mesorhizobium australicum WSM2073
22325,10.726534,3.368980,9.450027,NC_019973,NC_019973 sample_5,Mesorhizobium australicum WSM2073
22326,11.611111,6.632383,4.341227,NC_019973,NC_019973 sample_6,Mesorhizobium australicum WSM2073
22327,8.497411,10.388587,0.942601,NC_019973,NC_019973 sample_7,Mesorhizobium australicum WSM2073
22328,11.061647,4.170078,7.718341,NC_019973,NC_019973 sample_8,Mesorhizobium australicum WSM2073
22329,10.508974,8.191476,2.147879,NC_019973,NC_019973 sample_9,Mesorhizobium australicum WSM2073
22330,-0.646086,4.385755,8.336279,NC_019978,NC_019978 sample_0,Halobacteroides halobius DSM 5150
22331,-0.194366,1.460589,4.022445,NC_019978,NC_019978 sample_1,Halobacteroides halobius DSM 5150
22332,-0.519357,2.692427,6.440579,NC_019978,NC_019978 sample_2,Halobacteroides halobius DSM 5150
22333,-0.454187,4.516712,8.834072,NC_019978,NC_019978 sample_3,Halobacteroides halobius DSM 5150
22334,-0.495022,4.551627,8.843787,NC_019978,NC_019978 sample_4,Halobacteroides halobius DSM 5150
22335,0.507000,8.289325,10.959013,NC_019978,NC_019978 sample_5,Halobacteroides halobius DSM 5150
22336,-0.726053,2.949248,6.638182,NC_019978,NC_019978 sample_6,Halobacteroides halobius DSM 5150
22337,-0.555746,2.929019,6.773448,NC_019978,NC_019978 sample_7,Halobacteroides halobius DSM 5150
22338,0.599849,8.911464,10.930757,NC_019978,NC_019978 sample_8,Halobacteroides halobius DSM 5150
22339,-0.681689,2.483106,6.038588,NC_019978,NC_019978 sample_9,Halobacteroides halobius DSM 5150
22340,0.940273,10.565177,10.928135,NC_020055,NC_020055 sample_0,Desulfovibrio hydrothermalis AM13 = DSM 14728
22341,5.155367,12.964248,1.386069,NC_020055,NC_020055 sample_1,Desulfovibrio hydrothermalis AM13 = DSM 14728
22342,2.389290,14.018033,6.896208,NC_020055,NC_020055 sample_2,Desulfovibrio hydrothermalis AM13 = DSM 14728
22343,2.858724,13.937256,4.860110,NC_020055,NC_020055 sample_3,Desulfovibrio hydrothermalis AM13 = DSM 14728
22344,3.623053,14.084082,3.600477,NC_020055,NC_020055 sample_4,Desulfovibrio hydrothermalis AM13 = DSM 14728
22345,2.798957,14.178200,5.064892,NC_020055,NC_020055 sample_5,Desulfovibrio hydrothermalis AM13 = DSM 14728
22346,1.393927,11.415433,10.098543,NC_020055,NC_020055 sample_6,Desulfovibrio hydrothermalis AM13 = DSM 14728
22347,4.149189,13.573246,2.953905,NC_020055,NC_020055 sample_7,Desulfovibrio hydrothermalis AM13 = DSM 14728
22348,2.461257,13.359566,8.403134,NC_020055,NC_020055 sample_8,Desulfovibrio hydrothermalis AM13 = DSM 14728
22349,0.622360,8.051997,11.000291,NC_020055,NC_020055 sample_9,Desulfovibrio hydrothermalis AM13 = DSM 14728
22350,10.992708,7.408514,3.122119,NC_020059,NC_020059 sample_0,Rhizobium tropici CIAT 899
22351,10.396599,8.622611,1.956229,NC_020059,NC_020059 sample_1,Rhizobium tropici CIAT 899
22352,11.431450,6.300271,4.649042,NC_020059,NC_020059 sample_2,Rhizobium tropici CIAT 899
22353,10.158492,8.735654,1.676152,NC_020059,NC_020059 sample_3,Rhizobium tropici CIAT 899
22354,11.635437,4.847444,6.205219,NC_020059,NC_020059 sample_4,Rhizobium tropici CIAT 899
22355,5.135953,13.028720,1.301578,NC_020059,NC_020059 sample_5,Rhizobium tropici CIAT 899
22356,10.057251,8.607985,1.386455,NC_020059,NC_020059 sample_6,Rhizobium tropici CIAT 899
22357,9.683053,9.274166,1.655476,NC_020059,NC_020059 sample_7,Rhizobium tropici CIAT 899
22358,10.840690,3.387726,8.879149,NC_020059,NC_020059 sample_8,Rhizobium tropici CIAT 899
22359,11.140102,4.870574,6.886722,NC_020059,NC_020059 sample_9,Rhizobium tropici CIAT 899
22360,6.853592,11.941964,0.417370,NC_020063,NC_020063 sample_0,Enterobacteriaceae bacterium strain FGI 57
22361,10.535250,8.624618,2.002136,NC_020063,NC_020063 sample_1,Enterobacteriaceae bacterium strain FGI 57
22362,9.509295,9.554662,1.589657,NC_020063,NC_020063 sample_2,Enterobacteriaceae bacterium strain FGI 57
22363,8.263653,10.824280,0.821027,NC_020063,NC_020063 sample_3,Enterobacteriaceae bacterium strain FGI 57
22364,7.277144,11.280468,0.731216,NC_020063,NC_020063 sample_4,Enterobacteriaceae bacterium strain FGI 57
22365,11.239549,5.524663,5.901521,NC_020063,NC_020063 sample_5,Enterobacteriaceae bacterium strain FGI 57
22366,11.468832,5.662970,5.195739,NC_020063,NC_020063 sample_6,Enterobacteriaceae bacterium strain FGI 57
22367,8.298695,10.664577,0.850717,NC_020063,NC_020063 sample_7,Enterobacteriaceae bacterium strain FGI 57
22368,10.340322,8.546107,2.276642,NC_020063,NC_020063 sample_8,Enterobacteriaceae bacterium strain FGI 57
22369,6.379550,12.326526,0.579483,NC_020063,NC_020063 sample_9,Enterobacteriaceae bacterium strain FGI 57
22370,7.072349,11.450501,1.038750,NC_020064,NC_020064 sample_0,Serratia marcescens FGI94
22371,10.939496,3.495468,8.781443,NC_020064,NC_020064 sample_1,Serratia marcescens FGI94
22372,10.660708,2.784985,9.118531,NC_020064,NC_020064 sample_2,Serratia marcescens FGI94
22373,4.313297,13.374701,2.505716,NC_020064,NC_020064 sample_3,Serratia marcescens FGI94
22374,1.139287,10.540998,10.883922,NC_020064,NC_020064 sample_4,Serratia marcescens FGI94
22375,10.355605,2.597843,11.419331,NC_020064,NC_020064 sample_5,Serratia marcescens FGI94
22376,11.469821,5.316083,5.899786,NC_020064,NC_020064 sample_6,Serratia marcescens FGI94
22377,2.735801,13.744731,6.975117,NC_020064,NC_020064 sample_7,Serratia marcescens FGI94
22378,11.260229,7.513939,3.114282,NC_020064,NC_020064 sample_8,Serratia marcescens FGI94
22379,10.760701,8.028860,2.493942,NC_020064,NC_020064 sample_9,Serratia marcescens FGI94
22380,-0.840270,3.305505,6.970061,NC_020075,NC_020075 sample_0,Candidatus Blochmannia chromaiodes str. 640
22381,0.111160,6.666826,10.483305,NC_020075,NC_020075 sample_1,Candidatus Blochmannia chromaiodes str. 640
22382,-0.646353,3.911890,7.794606,NC_020075,NC_020075 sample_2,Candidatus Blochmannia chromaiodes str. 640
22383,-0.612084,4.703131,9.171802,NC_020075,NC_020075 sample_3,Candidatus Blochmannia chromaiodes str. 640
22384,-0.735154,2.979647,6.874521,NC_020075,NC_020075 sample_4,Candidatus Blochmannia chromaiodes str. 640
22385,1.446344,11.380470,10.247591,NC_020075,NC_020075 sample_5,Candidatus Blochmannia chromaiodes str. 640
22386,-0.545150,2.145225,5.410813,NC_020075,NC_020075 sample_6,Candidatus Blochmannia chromaiodes str. 640
22387,0.007874,7.045905,10.703990,NC_020075,NC_020075 sample_7,Candidatus Blochmannia chromaiodes str. 640
22388,-0.514799,5.180217,9.644732,NC_020075,NC_020075 sample_8,Candidatus Blochmannia chromaiodes str. 640
22389,-0.360250,5.879976,9.991622,NC_020075,NC_020075 sample_9,Candidatus Blochmannia chromaiodes str. 640
22390,1.449933,12.615375,8.992170,NC_020076,NC_020076 sample_0,Mycoplasma pneumoniae M129-B7
22391,2.342705,13.746890,7.606422,NC_020076,NC_020076 sample_1,Mycoplasma pneumoniae M129-B7
22392,-0.967229,4.418964,8.169691,NC_020076,NC_020076 sample_2,Mycoplasma pneumoniae M129-B7
22393,-0.900130,3.159154,6.563124,NC_020076,NC_020076 sample_3,Mycoplasma pneumoniae M129-B7
22394,2.183162,12.772023,9.106382,NC_020076,NC_020076 sample_4,Mycoplasma pneumoniae M129-B7
22395,2.299892,13.232649,7.763464,NC_020076,NC_020076 sample_5,Mycoplasma pneumoniae M129-B7
22396,5.419345,12.656343,1.664527,NC_020076,NC_020076 sample_6,Mycoplasma pneumoniae M129-B7
22397,1.043982,11.918341,9.799704,NC_020076,NC_020076 sample_7,Mycoplasma pneumoniae M129-B7
22398,0.509903,9.653707,11.125145,NC_020076,NC_020076 sample_8,Mycoplasma pneumoniae M129-B7
22399,3.015763,13.965210,6.020493,NC_020076,NC_020076 sample_9,Mycoplasma pneumoniae M129-B7
22400,10.455090,2.724879,11.243448,NC_020089,NC_020089 sample_0,Mycobacterium tuberculosis 7199-99 complete genome
22401,10.648362,3.236515,9.838166,NC_020089,NC_020089 sample_1,Mycobacterium tuberculosis 7199-99 complete genome
22402,11.493510,5.959021,4.989497,NC_020089,NC_020089 sample_2,Mycobacterium tuberculosis 7199-99 complete genome
22403,11.606807,5.721762,5.191528,NC_020089,NC_020089 sample_3,Mycobacterium tuberculosis 7199-99 complete genome
22404,11.289118,5.217987,6.212297,NC_020089,NC_020089 sample_4,Mycobacterium tuberculosis 7199-99 complete genome
22405,10.402973,2.667802,11.385201,NC_020089,NC_020089 sample_5,Mycobacterium tuberculosis 7199-99 complete genome
22406,11.244214,7.624395,3.226439,NC_020089,NC_020089 sample_6,Mycobacterium tuberculosis 7199-99 complete genome
22407,10.991350,3.674236,8.402175,NC_020089,NC_020089 sample_7,Mycobacterium tuberculosis 7199-99 complete genome
22408,10.536160,2.864795,10.036647,NC_020089,NC_020089 sample_8,Mycobacterium tuberculosis 7199-99 complete genome
22409,11.059014,6.239029,4.409486,NC_020089,NC_020089 sample_9,Mycobacterium tuberculosis 7199-99 complete genome
22410,-0.546498,2.013582,5.152714,NC_020125,NC_020125 sample_0,Riemerella anatipestifer RA-CH-2
22411,-1.004066,3.838437,7.446783,NC_020125,NC_020125 sample_1,Riemerella anatipestifer RA-CH-2
22412,-0.669642,3.171006,7.019738,NC_020125,NC_020125 sample_2,Riemerella anatipestifer RA-CH-2
22413,1.194784,10.685296,10.468354,NC_020125,NC_020125 sample_3,Riemerella anatipestifer RA-CH-2
22414,-0.105804,6.329351,10.423965,NC_020125,NC_020125 sample_4,Riemerella anatipestifer RA-CH-2
22415,-0.730883,2.747634,6.452349,NC_020125,NC_020125 sample_5,Riemerella anatipestifer RA-CH-2
22416,-0.644851,3.047501,6.968719,NC_020125,NC_020125 sample_6,Riemerella anatipestifer RA-CH-2
22417,-0.190961,7.283394,10.867499,NC_020125,NC_020125 sample_7,Riemerella anatipestifer RA-CH-2
22418,0.491510,8.930137,10.936620,NC_020125,NC_020125 sample_8,Riemerella anatipestifer RA-CH-2
22419,-0.161455,1.369267,3.925046,NC_020125,NC_020125 sample_9,Riemerella anatipestifer RA-CH-2
22420,11.439444,4.476707,6.817135,NC_020126,NC_020126 sample_0,Myxococcus stipitatus DSM 14675
22421,11.011529,4.081817,7.992966,NC_020126,NC_020126 sample_1,Myxococcus stipitatus DSM 14675
22422,10.359725,8.192707,2.168524,NC_020126,NC_020126 sample_2,Myxococcus stipitatus DSM 14675
22423,10.718359,3.210190,9.699284,NC_020126,NC_020126 sample_3,Myxococcus stipitatus DSM 14675
22424,11.124446,7.184480,3.278421,NC_020126,NC_020126 sample_4,Myxococcus stipitatus DSM 14675
22425,10.679902,3.045772,9.061218,NC_020126,NC_020126 sample_5,Myxococcus stipitatus DSM 14675
22426,10.266908,8.756612,1.722763,NC_020126,NC_020126 sample_6,Myxococcus stipitatus DSM 14675
22427,11.188478,5.165858,6.365570,NC_020126,NC_020126 sample_7,Myxococcus stipitatus DSM 14675
22428,10.457099,2.758002,10.397457,NC_020126,NC_020126 sample_8,Myxococcus stipitatus DSM 14675
22429,11.052828,7.373110,3.218455,NC_020126,NC_020126 sample_9,Myxococcus stipitatus DSM 14675
22430,0.459968,9.598113,11.140928,NC_020127,NC_020127 sample_0,Lawsonia intracellularis N343
22431,-0.459842,1.975632,4.873873,NC_020127,NC_020127 sample_1,Lawsonia intracellularis N343
22432,-0.030666,6.809917,10.482308,NC_020127,NC_020127 sample_2,Lawsonia intracellularis N343
22433,1.174233,10.167041,10.897607,NC_020127,NC_020127 sample_3,Lawsonia intracellularis N343
22434,-0.714265,2.780816,6.517198,NC_020127,NC_020127 sample_4,Lawsonia intracellularis N343
22435,-0.175663,1.118400,3.632458,NC_020127,NC_020127 sample_5,Lawsonia intracellularis N343
22436,-0.460096,5.025842,9.132971,NC_020127,NC_020127 sample_6,Lawsonia intracellularis N343
22437,1.485294,12.851133,9.020607,NC_020127,NC_020127 sample_7,Lawsonia intracellularis N343
22438,-0.654765,2.827676,6.285595,NC_020127,NC_020127 sample_8,Lawsonia intracellularis N343
22439,-0.647343,2.656559,6.127322,NC_020127,NC_020127 sample_9,Lawsonia intracellularis N343
22440,10.950294,4.201304,8.139357,NC_020133,NC_020133 sample_0,Mycobacterium liflandii 128FXT
22441,10.452182,2.752870,10.916710,NC_020133,NC_020133 sample_1,Mycobacterium liflandii 128FXT
22442,10.843568,7.702005,2.648485,NC_020133,NC_020133 sample_2,Mycobacterium liflandii 128FXT
22443,10.768657,3.378798,9.346833,NC_020133,NC_020133 sample_3,Mycobacterium liflandii 128FXT
22444,11.343319,4.824537,6.603762,NC_020133,NC_020133 sample_4,Mycobacterium liflandii 128FXT
22445,11.421518,6.782361,3.964117,NC_020133,NC_020133 sample_5,Mycobacterium liflandii 128FXT
22446,10.771468,8.046942,2.494284,NC_020133,NC_020133 sample_6,Mycobacterium liflandii 128FXT
22447,10.962913,4.340209,8.044103,NC_020133,NC_020133 sample_7,Mycobacterium liflandii 128FXT
22448,11.031999,6.753704,3.728486,NC_020133,NC_020133 sample_8,Mycobacterium liflandii 128FXT
22449,8.245338,10.536210,0.625681,NC_020133,NC_020133 sample_9,Mycobacterium liflandii 128FXT
22450,0.293875,8.478866,10.987857,NC_020134,NC_020134 sample_0,Clostridium stercorarium subsp. stercorarium DSM 8532
22451,3.341633,14.082345,4.246994,NC_020134,NC_020134 sample_1,Clostridium stercorarium subsp. stercorarium DSM 8532
22452,3.441797,14.219696,4.536411,NC_020134,NC_020134 sample_2,Clostridium stercorarium subsp. stercorarium DSM 8532
22453,1.275900,11.271337,9.985909,NC_020134,NC_020134 sample_3,Clostridium stercorarium subsp. stercorarium DSM 8532
22454,2.156181,12.595338,9.458966,NC_020134,NC_020134 sample_4,Clostridium stercorarium subsp. stercorarium DSM 8532
22455,2.644490,13.521193,7.165630,NC_020134,NC_020134 sample_5,Clostridium stercorarium subsp. stercorarium DSM 8532
22456,4.219273,13.323360,2.396580,NC_020134,NC_020134 sample_6,Clostridium stercorarium subsp. stercorarium DSM 8532
22457,0.590942,-0.107384,1.276832,NC_020134,NC_020134 sample_7,Clostridium stercorarium subsp. stercorarium DSM 8532
22458,2.071875,12.308799,9.614713,NC_020134,NC_020134 sample_8,Clostridium stercorarium subsp. stercorarium DSM 8532
22459,1.948079,13.370973,8.092690,NC_020134,NC_020134 sample_9,Clostridium stercorarium subsp. stercorarium DSM 8532
22460,-0.033437,0.788051,3.082127,NC_020135,NC_020135 sample_0,Candidatus Uzinura diaspidicola str. ASNER
22461,-0.590562,2.404976,5.795107,NC_020135,NC_020135 sample_1,Candidatus Uzinura diaspidicola str. ASNER
22462,-0.466788,1.880735,5.066828,NC_020135,NC_020135 sample_2,Candidatus Uzinura diaspidicola str. ASNER
22463,-0.608046,2.294025,5.293218,NC_020135,NC_020135 sample_3,Candidatus Uzinura diaspidicola str. ASNER
22464,-0.072538,1.077559,3.490948,NC_020135,NC_020135 sample_4,Candidatus Uzinura diaspidicola str. ASNER
22465,0.061660,1.026292,3.276884,NC_020135,NC_020135 sample_5,Candidatus Uzinura diaspidicola str. ASNER
22466,-0.620342,2.256666,5.491395,NC_020135,NC_020135 sample_6,Candidatus Uzinura diaspidicola str. ASNER
22467,-0.152347,1.327008,3.866169,NC_020135,NC_020135 sample_7,Candidatus Uzinura diaspidicola str. ASNER
22468,0.542998,0.004383,1.431390,NC_020135,NC_020135 sample_8,Candidatus Uzinura diaspidicola str. ASNER
22469,-0.669432,3.469300,7.143932,NC_020135,NC_020135 sample_9,Candidatus Uzinura diaspidicola str. ASNER
22470,0.770953,10.109567,11.182707,NC_020156,NC_020156 sample_0,Nonlabens dokdonensis DSW-6
22471,0.691667,8.707041,11.067568,NC_020156,NC_020156 sample_1,Nonlabens dokdonensis DSW-6
22472,1.310021,10.515048,10.986945,NC_020156,NC_020156 sample_2,Nonlabens dokdonensis DSW-6
22473,0.089862,8.020971,10.890321,NC_020156,NC_020156 sample_3,Nonlabens dokdonensis DSW-6
22474,-0.609971,5.226000,9.218018,NC_020156,NC_020156 sample_4,Nonlabens dokdonensis DSW-6
22475,2.227530,14.126016,6.745079,NC_020156,NC_020156 sample_5,Nonlabens dokdonensis DSW-6
22476,0.077759,8.449820,10.981103,NC_020156,NC_020156 sample_6,Nonlabens dokdonensis DSW-6
22477,0.468172,0.166598,1.743298,NC_020156,NC_020156 sample_7,Nonlabens dokdonensis DSW-6
22478,-0.148386,6.956245,10.246000,NC_020156,NC_020156 sample_8,Nonlabens dokdonensis DSW-6
22479,-0.521965,2.507744,6.034659,NC_020156,NC_020156 sample_9,Nonlabens dokdonensis DSW-6
22480,-0.182061,7.696711,10.675879,NC_020163,NC_020163 sample_0,Escherichia coli APEC O78
22481,6.718804,11.970363,0.469991,NC_020163,NC_020163 sample_1,Escherichia coli APEC O78
22482,2.824298,14.014387,5.020462,NC_020163,NC_020163 sample_2,Escherichia coli APEC O78
22483,4.617693,13.434497,2.535448,NC_020163,NC_020163 sample_3,Escherichia coli APEC O78
22484,7.002826,11.813365,0.421596,NC_020163,NC_020163 sample_4,Escherichia coli APEC O78
22485,7.671912,10.975384,0.990272,NC_020163,NC_020163 sample_5,Escherichia coli APEC O78
22486,1.998959,13.467577,8.374490,NC_020163,NC_020163 sample_6,Escherichia coli APEC O78
22487,2.727976,14.123752,6.559906,NC_020163,NC_020163 sample_7,Escherichia coli APEC O78
22488,0.385936,0.250577,1.939706,NC_020163,NC_020163 sample_8,Escherichia coli APEC O78
22489,1.565425,11.421173,10.443710,NC_020163,NC_020163 sample_9,Escherichia coli APEC O78
22490,-0.264552,1.235108,3.928068,NC_020164,NC_020164 sample_0,Staphylococcus warneri SG1
22491,1.704164,13.285466,9.056816,NC_020164,NC_020164 sample_1,Staphylococcus warneri SG1
22492,1.974403,13.653840,7.845775,NC_020164,NC_020164 sample_2,Staphylococcus warneri SG1
22493,1.587014,11.406746,10.006361,NC_020164,NC_020164 sample_3,Staphylococcus warneri SG1
22494,0.555919,8.227386,10.944179,NC_020164,NC_020164 sample_4,Staphylococcus warneri SG1
22495,0.577860,8.263860,11.069010,NC_020164,NC_020164 sample_5,Staphylococcus warneri SG1
22496,0.364186,9.240639,10.877338,NC_020164,NC_020164 sample_6,Staphylococcus warneri SG1
22497,0.976294,10.918774,10.505275,NC_020164,NC_020164 sample_7,Staphylococcus warneri SG1
22498,0.659548,9.585069,11.079629,NC_020164,NC_020164 sample_8,Staphylococcus warneri SG1
22499,1.029554,9.767620,11.003780,NC_020164,NC_020164 sample_9,Staphylococcus warneri SG1
22500,3.424876,14.027372,3.619266,NC_020181,NC_020181 sample_0,Enterobacter aerogenes EA1509E
22501,6.405816,11.902278,1.196533,NC_020181,NC_020181 sample_1,Enterobacter aerogenes EA1509E
22502,8.917003,9.950558,1.206452,NC_020181,NC_020181 sample_2,Enterobacter aerogenes EA1509E
22503,5.797120,12.327273,1.455580,NC_020181,NC_020181 sample_3,Enterobacter aerogenes EA1509E
22504,10.078389,8.967889,1.595165,NC_020181,NC_020181 sample_4,Enterobacter aerogenes EA1509E
22505,9.145703,9.905510,1.368904,NC_020181,NC_020181 sample_5,Enterobacter aerogenes EA1509E
22506,6.669789,11.924846,0.705226,NC_020181,NC_020181 sample_6,Enterobacter aerogenes EA1509E
22507,11.391620,7.306562,3.516037,NC_020181,NC_020181 sample_7,Enterobacter aerogenes EA1509E
22508,1.583039,12.091086,10.050018,NC_020181,NC_020181 sample_8,Enterobacter aerogenes EA1509E
22509,3.835590,13.495062,3.242341,NC_020181,NC_020181 sample_9,Enterobacter aerogenes EA1509E
22510,-0.883976,4.691822,8.480745,NC_020195,NC_020195 sample_0,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22511,0.132701,0.679389,2.795690,NC_020195,NC_020195 sample_1,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22512,0.520122,0.054811,1.576069,NC_020195,NC_020195 sample_2,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22513,-0.476582,2.133600,5.093572,NC_020195,NC_020195 sample_3,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22514,-0.166626,1.058602,3.542375,NC_020195,NC_020195 sample_4,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22515,-0.357224,1.798331,4.541899,NC_020195,NC_020195 sample_5,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22516,-0.662022,3.124673,6.810533,NC_020195,NC_020195 sample_6,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22517,-0.040276,1.143540,3.518558,NC_020195,NC_020195 sample_7,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22518,-0.702467,2.832504,6.282778,NC_020195,NC_020195 sample_8,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22519,-0.894556,3.453544,7.082334,NC_020195,NC_020195 sample_9,Blattabacterium sp. (Blatta orientalis) str. Tarazona
22520,0.224393,8.644124,10.822859,NC_020207,NC_020207 sample_0,Enterococcus faecium NRRL B-2354
22521,-0.111137,6.439023,10.575921,NC_020207,NC_020207 sample_1,Enterococcus faecium NRRL B-2354
22522,2.199263,12.836013,9.037388,NC_020207,NC_020207 sample_2,Enterococcus faecium NRRL B-2354
22523,3.799420,13.700307,3.639139,NC_020207,NC_020207 sample_3,Enterococcus faecium NRRL B-2354
22524,0.971409,11.291655,10.564044,NC_020207,NC_020207 sample_4,Enterococcus faecium NRRL B-2354
22525,1.450215,12.179419,9.954092,NC_020207,NC_020207 sample_5,Enterococcus faecium NRRL B-2354
22526,-1.092586,4.551264,8.220887,NC_020207,NC_020207 sample_6,Enterococcus faecium NRRL B-2354
22527,-0.034394,6.431207,10.509179,NC_020207,NC_020207 sample_7,Enterococcus faecium NRRL B-2354
22528,1.829888,11.876262,10.017096,NC_020207,NC_020207 sample_8,Enterococcus faecium NRRL B-2354
22529,-0.628809,2.899307,6.716580,NC_020207,NC_020207 sample_9,Enterococcus faecium NRRL B-2354
22530,5.998890,12.238133,1.139328,NC_020209,NC_020209 sample_0,Pseudomonas poae RE*1-1-14
22531,11.507005,6.258414,4.908285,NC_020209,NC_020209 sample_1,Pseudomonas poae RE*1-1-14
22532,10.963931,7.219200,3.156062,NC_020209,NC_020209 sample_2,Pseudomonas poae RE*1-1-14
22533,11.560623,6.651693,4.311613,NC_020209,NC_020209 sample_3,Pseudomonas poae RE*1-1-14
22534,2.835411,13.968215,6.582097,NC_020209,NC_020209 sample_4,Pseudomonas poae RE*1-1-14
22535,10.904314,8.113573,2.749439,NC_020209,NC_020209 sample_5,Pseudomonas poae RE*1-1-14
22536,10.956510,7.866657,2.862163,NC_020209,NC_020209 sample_6,Pseudomonas poae RE*1-1-14
22537,7.647037,11.062524,0.599643,NC_020209,NC_020209 sample_7,Pseudomonas poae RE*1-1-14
22538,10.857599,7.140209,3.041463,NC_020209,NC_020209 sample_8,Pseudomonas poae RE*1-1-14
22539,10.246791,8.575727,1.805802,NC_020209,NC_020209 sample_9,Pseudomonas poae RE*1-1-14
22540,11.435655,7.346493,3.625326,NC_020210,NC_020210 sample_0,Geobacillus sp. GHH01
